opened_at,closed_at,pair,direction,conviction_score,entry_price,exit_price,quantity,realized_pnl,balance_after
2026-07-04T23:20:40.483Z,2026-07-05T00:20:56.046Z,DOGEUSDT,short,66,0.08,0.08,19858.472391,6.5533,9352.3397
2026-07-04T23:35:38.307Z,2026-07-05T00:35:55.949Z,XRPUSDT,short,66,1.16,1.15,1330.177191,15.6961,9366.9275
2026-07-05T00:21:07.298Z,2026-07-05T01:21:23.999Z,DOGEUSDT,short,79,0.08,0.08,23891.955635,10.5125,9376.2457
2026-07-05T00:36:04.982Z,2026-07-05T01:36:23.885Z,XRPUSDT,short,85,1.15,1.14,1734.313933,7.1107,9382.2313
2026-07-05T01:21:35.180Z,2026-07-05T02:21:54.865Z,DOGEUSDT,short,80,0.08,0.08,24388.726005,11.7066,9392.8260
2026-07-05T01:36:32.952Z,2026-07-05T02:36:54.788Z,XRPUSDT,short,79,1.14,1.14,1620.313634,9.5599,9400.7093
2026-07-05T02:22:06.032Z,2026-07-05T03:22:24.972Z,DOGEUSDT,short,86,0.08,0.08,26432.691093,12.9520,9412.0257
2026-07-05T02:22:10.502Z,2026-07-05T03:22:25.209Z,AVAXUSDT,short,33,6.85,6.80,113.094174,5.2023,9417.2280
2026-07-05T02:37:03.843Z,2026-07-05T03:37:24.875Z,XRPUSDT,short,85,1.14,1.14,1755.713424,0.8779,9417.0041
2026-07-05T02:37:08.304Z,2026-07-05T03:37:25.107Z,ADAUSDT,short,31,0.19,0.19,3829.979404,1.5320,9418.5361
2026-07-05T03:22:36.185Z,2026-07-05T04:22:54.265Z,DOGEUSDT,short,40,0.08,0.08,12405.780554,-1.1165,9416.4730
2026-07-05T03:22:40.676Z,2026-07-05T04:22:54.380Z,AVAXUSDT,short,38,6.81,6.79,131.421035,1.9713,9418.4443
2026-07-05T03:37:33.916Z,2026-07-05T04:37:54.216Z,XRPUSDT,short,67,1.14,1.14,1387.149208,-4.4389,9413.5816
2026-07-05T04:23:09.905Z,2026-07-05T05:23:21.388Z,AVAXUSDT,short,30,6.79,6.79,104.002256,-0.2080,9412.9218
2026-07-05T04:38:03.200Z,2026-07-05T05:38:21.256Z,XRPUSDT,short,32,1.14,1.14,660.312607,2.5752,9414.6639
2026-07-05T05:23:32.638Z,2026-07-05T06:23:48.401Z,DOGEUSDT,short,59,0.08,0.08,18307.040590,1.2815,9415.1405
2026-07-05T05:38:30.311Z,2026-07-05T06:38:48.299Z,XRPUSDT,short,57,1.14,1.14,1180.457202,-1.0624,9413.2589
2026-07-05T06:23:59.596Z,2026-07-05T07:24:17.303Z,DOGEUSDT,short,58,0.08,0.08,18020.002213,-1.0812,9411.3729
2026-07-05T06:38:57.371Z,2026-07-05T07:39:17.164Z,XRPUSDT,short,57,1.14,1.14,1179.139767,-0.9433,9409.6390
2026-07-05T07:24:28.499Z,2026-07-05T08:24:46.860Z,DOGEUSDT,short,56,0.08,0.08,17377.897739,-3.6494,9405.0017
2026-07-05T07:39:26.235Z,2026-07-05T08:39:46.748Z,XRPUSDT,short,36,1.14,1.14,743.910324,-0.1488,9404.2745
2026-07-05T07:39:30.726Z,2026-07-05T08:39:46.986Z,ADAUSDT,long,34,0.19,0.19,4148.216431,-2.9038,9401.3708
2026-07-05T08:24:58.025Z,2026-07-05T09:25:15.876Z,DOGEUSDT,short,41,0.08,0.08,12679.372267,2.7895,9403.1308
2026-07-05T08:39:55.795Z,2026-07-05T09:40:15.763Z,XRPUSDT,short,34,1.14,1.13,701.902955,5.6854,9408.3931
2026-07-05T08:40:00.267Z,2026-07-05T09:40:16.015Z,ADAUSDT,long,39,0.19,0.19,4773.890104,-13.3669,9395.0262
2026-07-05T09:25:27.128Z,2026-07-05T10:25:42.313Z,DOGEUSDT,short,30,0.08,0.08,9302.662041,1.3024,9394.8912
2026-07-05T09:40:24.843Z,2026-07-05T10:40:42.193Z,XRPUSDT,short,68,1.13,1.13,1413.285947,3.5332,9397.5225
2026-07-05T09:40:29.322Z,2026-07-05T10:40:42.422Z,ADAUSDT,short,34,0.19,0.19,4224.845342,11.4071,9408.9295
2026-07-05T10:25:53.482Z,2026-07-05T11:26:09.907Z,DOGEUSDT,short,64,0.08,0.08,19859.724992,-1.9860,9405.2783
2026-07-05T10:40:51.228Z,2026-07-05T11:41:09.773Z,XRPUSDT,short,78,1.13,1.13,1627.264976,-5.3700,9399.0759
2026-07-05T10:40:55.688Z,2026-07-05T11:41:10.004Z,ADAUSDT,short,40,0.19,0.19,5047.118400,-0.5047,9398.5712
2026-07-05T11:26:21.077Z,2026-07-05T12:26:38.228Z,DOGEUSDT,short,59,0.08,0.08,18304.242546,-5.6743,9391.4167
2026-07-05T11:41:18.759Z,2026-07-05T12:41:38.115Z,XRPUSDT,short,62,1.13,1.13,1288.272494,-3.9936,9386.3665
2026-07-05T11:41:23.228Z,2026-07-05T12:41:38.343Z,ADAUSDT,short,43,0.19,0.19,5419.809238,-3.2519,9383.1146
2026-07-05T12:26:49.485Z,2026-07-05T13:27:05.917Z,DOGEUSDT,short,43,0.08,0.08,13266.455871,-4.9086,9377.1505
2026-07-05T12:26:53.946Z,2026-07-05T13:27:06.041Z,AVAXUSDT,long,32,6.89,6.87,109.068652,-1.7451,9375.4054
2026-07-05T12:41:44.924Z,2026-07-05T13:42:05.692Z,BNBUSDT,long,33,583.44,583.50,1.326798,0.0796,9374.8100
2026-07-05T12:41:47.156Z,2026-07-05T13:42:05.814Z,XRPUSDT,short,42,1.13,1.13,868.917153,1.3903,9376.2002
2026-07-05T13:27:17.049Z,2026-07-05T14:27:34.296Z,DOGEUSDT,short,48,0.08,0.08,14712.287758,-2.0597,9372.7904
2026-07-05T13:42:12.540Z,2026-07-05T14:42:34.077Z,BNBUSDT,long,30,583.79,588.40,1.204568,5.5531,9377.5983
2026-07-05T13:42:14.782Z,2026-07-05T14:42:34.198Z,XRPUSDT,short,33,1.13,1.14,683.003717,-2.1173,9375.4810
2026-07-05T13:57:19.230Z,2026-07-05T14:57:34.326Z,ADAUSDT,long,33,0.19,0.19,4088.073048,0.0000,9374.9888
2026-07-05T14:27:45.345Z,2026-07-05T15:28:03.747Z,DOGEUSDT,short,53,0.08,0.08,16212.724894,-3.5668,9371.4220
2026-07-05T14:42:43.104Z,2026-07-05T15:43:03.630Z,XRPUSDT,short,35,1.14,1.13,722.206698,0.8666,9371.7685
2026-07-05T15:28:15.159Z,2026-07-05T16:28:33.862Z,DOGEUSDT,short,37,0.08,0.08,11281.318769,-1.5794,9369.6971
2026-07-05T15:43:12.702Z,2026-07-05T16:43:33.750Z,XRPUSDT,short,35,1.13,1.13,722.684186,0.6504,9369.7432
2026-07-05T16:28:45.049Z,2026-07-05T17:29:02.609Z,DOGEUSDT,short,43,0.08,0.08,13084.469223,-5.7572,9363.2130
2026-07-05T16:43:42.839Z,2026-07-05T17:44:02.429Z,XRPUSDT,short,55,1.13,1.13,1136.302425,1.9317,9364.5689
2026-07-05T17:29:13.721Z,2026-07-05T18:29:32.131Z,DOGEUSDT,short,41,0.08,0.08,12396.400606,0.4959,9364.1517
2026-07-05T17:44:11.483Z,2026-07-05T18:44:32.016Z,XRPUSDT,short,65,1.13,1.14,1344.889480,-8.7418,9355.4099
2026-07-05T18:44:41.062Z,2026-07-05T19:45:14.052Z,XRPUSDT,short,35,1.14,1.13,719.330728,2.5177,9356.9874
2026-07-05T19:30:25.446Z,2026-07-05T20:30:43.980Z,DOGEUSDT,short,32,0.08,0.08,9685.434212,-0.0969,9356.1186
2026-07-05T19:45:23.099Z,2026-07-05T20:45:43.879Z,XRPUSDT,short,55,1.13,1.14,1134.155295,-0.6805,9355.0030
2026-07-05T20:30:55.234Z,2026-07-05T21:31:11.578Z,DOGEUSDT,short,31,0.08,0.08,9385.182376,-3.6602,9350.5430
2026-07-05T20:45:52.928Z,2026-07-05T21:46:11.479Z,XRPUSDT,short,57,1.14,1.14,1174.526812,-8.8090,9341.7340
2026-07-05T21:46:20.522Z,2026-07-05T22:46:50.717Z,XRPUSDT,short,46,1.14,1.15,940.388140,-10.4383,9327.6810
2026-07-05T22:16:54.941Z,2026-07-05T23:17:19.944Z,SOLUSDT,long,32,82.16,81.92,9.095953,-2.1103,9324.6613
2026-07-05T22:31:50.498Z,2026-07-05T23:32:20.556Z,BTCUSDT,long,40,63827.70,63630.10,0.014634,-2.8917,9321.7696
2026-07-05T22:31:52.744Z,2026-07-05T23:32:20.672Z,ETHUSDT,long,34,1804.20,1790.75,0.440033,-5.9184,9315.8512
2026-07-05T22:32:01.814Z,2026-07-05T23:32:20.904Z,DOGEUSDT,long,36,0.08,0.08,10680.614798,-2.5633,9313.2878
2026-07-05T22:32:04.053Z,2026-07-05T23:32:21.025Z,ADAUSDT,long,39,0.19,0.19,4740.042913,-11.8501,9301.4377
2026-07-05T22:32:08.526Z,2026-07-05T23:32:21.144Z,LINKUSDT,long,31,8.13,8.08,88.976875,-5.0717,9296.3661
2026-07-05T22:46:59.497Z,2026-07-05T23:47:20.570Z,XRPUSDT,long,65,1.15,1.16,1313.928719,5.2557,9301.0779
2026-07-05T23:32:31.844Z,2026-07-06T00:32:48.089Z,DOGEUSDT,long,39,0.08,0.08,11553.801021,-13.4024,9286.9221
2026-07-05T23:47:29.605Z,2026-07-06T00:47:47.971Z,XRPUSDT,short,54,1.16,1.15,1084.697236,6.3997,9291.3160
2026-07-06T00:32:59.292Z,2026-07-06T01:33:17.710Z,DOGEUSDT,short,76,0.08,0.08,22838.664320,-17.5858,9272.6989
2026-07-06T00:33:01.525Z,2026-07-06T01:33:17.827Z,ADAUSDT,short,35,0.19,0.19,4317.285067,-8.6346,9264.0643
2026-07-06T00:33:03.774Z,2026-07-06T01:33:17.941Z,AVAXUSDT,short,33,6.87,6.93,111.521839,-6.9144,9257.1500
2026-07-06T00:47:57.047Z,2026-07-06T01:48:17.610Z,XRPUSDT,short,74,1.15,1.15,1493.002224,-3.4339,9252.7302
2026-07-06T01:33:28.895Z,2026-07-06T02:33:55.943Z,DOGEUSDT,short,71,0.08,0.08,21055.152744,9.6854,9261.5967
2026-07-06T01:48:26.650Z,2026-07-06T02:48:55.836Z,XRPUSDT,short,59,1.15,1.15,1183.264871,7.5729,9268.3499
2026-07-06T02:34:07.135Z,2026-07-06T03:34:25.845Z,DOGEUSDT,short,59,0.08,0.08,17613.273736,3.6988,9270.7836
2026-07-06T02:49:04.897Z,2026-07-06T03:49:25.721Z,XRPUSDT,short,56,1.15,1.14,1131.272005,3.2807,9273.5220
2026-07-06T03:19:30.198Z,2026-07-06T04:19:54.089Z,SOLUSDT,short,35,80.88,80.94,10.025747,-0.5314,9271.3771
2026-07-06T03:34:43.738Z,2026-07-06T04:34:54.837Z,LINKUSDT,short,39,7.98,7.98,113.299248,-0.4532,9270.9239
2026-07-06T03:49:34.694Z,2026-07-06T04:49:54.584Z,XRPUSDT,short,82,1.14,1.15,1661.630981,-5.3172,9265.6067
2026-07-06T03:49:39.165Z,2026-07-06T04:49:54.697Z,ADAUSDT,short,34,0.19,0.19,4207.968036,0.0000,9265.6067
2026-07-06T04:50:03.643Z,2026-07-06T05:50:27.991Z,XRPUSDT,short,55,1.15,1.14,1111.032455,6.4440,9270.8276
2026-07-06T05:05:08.227Z,2026-07-06T06:05:28.114Z,ADAUSDT,short,33,0.19,0.18,4100.587368,7.3811,9277.4160
2026-07-06T05:50:37.065Z,2026-07-06T06:50:59.111Z,XRPUSDT,short,57,1.14,1.14,1157.736339,4.7467,9281.7313
2026-07-06T06:05:41.594Z,2026-07-06T07:05:59.198Z,ADAUSDT,short,31,0.18,0.18,3894.906512,4.6739,9285.4446
2026-07-06T06:51:08.132Z,2026-07-06T07:51:28.959Z,XRPUSDT,short,69,1.14,1.15,1408.178239,-11.2654,9273.5663
2026-07-06T07:06:12.634Z,2026-07-06T08:06:29.086Z,ADAUSDT,short,44,0.18,0.18,5572.279887,-6.6867,9266.2814
2026-07-06T07:51:38.011Z,2026-07-06T08:51:58.217Z,XRPUSDT,short,43,1.14,1.14,870.738386,3.8312,9270.1127
2026-07-06T08:52:07.285Z,2026-07-06T09:52:29.936Z,XRPUSDT,short,36,1.14,1.14,731.273680,4.0220,9273.6341
2026-07-06T09:52:39.030Z,2026-07-06T10:53:01.705Z,XRPUSDT,short,71,1.14,1.14,1450.281984,-10.7321,9261.4554
2026-07-06T09:52:45.752Z,2026-07-06T10:53:01.826Z,AVAXUSDT,short,33,6.82,6.85,112.234937,-4.0405,9257.4149
2026-07-06T10:53:10.796Z,2026-07-06T11:53:30.387Z,XRPUSDT,short,32,1.14,1.14,648.789482,-0.1298,9256.8408
2026-07-06T12:23:30.501Z,2026-07-06T13:31:28.254Z,BTCUSDT,short,32,61937.90,61527.00,0.011955,4.9123,9260.2674
2026-07-06T12:08:32.739Z,2026-07-06T13:31:28.381Z,ETHUSDT,short,31,1741.56,1738.61,0.411905,1.2151,9261.4826
2026-07-06T11:53:39.457Z,2026-07-06T13:31:28.523Z,XRPUSDT,short,44,1.14,1.11,891.952074,26.0450,9287.5276
2026-07-06T13:31:28.803Z,2026-07-06T14:32:17.296Z,BTCUSDT,short,44,61536.70,62155.60,0.016602,-10.2749,9273.0461
2026-07-06T13:31:31.046Z,2026-07-06T14:32:17.416Z,ETHUSDT,short,38,1739.59,1754.78,0.507164,-7.7038,9265.3423
2026-07-06T13:31:37.788Z,2026-07-06T14:32:17.536Z,XRPUSDT,short,98,1.11,1.12,2044.356530,-22.2835,9243.0588
2026-07-06T13:31:40.028Z,2026-07-06T14:32:17.651Z,DOGEUSDT,short,42,0.07,0.08,13065.225328,-12.5426,9230.5162
2026-07-06T13:31:42.260Z,2026-07-06T14:32:17.768Z,ADAUSDT,short,44,0.18,0.18,5718.297141,-17.7267,9212.7895
2026-07-06T13:31:46.764Z,2026-07-06T14:32:17.884Z,LINKUSDT,short,36,7.79,7.89,107.286083,-10.7286,9202.0609
2026-07-06T14:32:27.090Z,2026-07-06T15:33:46.019Z,XRPUSDT,short,88,1.12,1.13,1802.558451,-8.4720,9190.9527
2026-07-06T14:32:29.331Z,2026-07-06T15:33:46.144Z,DOGEUSDT,short,40,0.08,0.08,12178.486065,-1.2178,9189.7349
2026-07-06T14:47:18.208Z,2026-07-06T15:48:46.298Z,BTCUSDT,short,32,62013.10,62793.50,0.011869,-9.2624,9180.4724
2026-07-06T15:32:20.398Z,2026-07-06T16:33:46.594Z,ETHUSDT,long,31,1763.38,1794.84,0.404331,12.7202,9188.3327
2026-07-06T15:48:46.487Z,2026-07-06T16:49:21.610Z,BTCUSDT,long,36,62793.50,63642.80,0.013158,11.1752,9198.9290
2026-07-06T15:48:50.972Z,2026-07-06T16:49:21.847Z,SOLUSDT,long,44,81.08,81.98,12.453874,11.1587,9209.5082
2026-07-06T15:48:53.208Z,2026-07-06T16:49:21.968Z,BNBUSDT,long,38,580.80,584.28,1.501447,5.2250,9214.7332
2026-07-06T15:48:55.449Z,2026-07-06T16:49:22.090Z,XRPUSDT,long,70,1.13,1.15,1418.114532,28.5041,9243.2373
2026-07-06T15:48:57.687Z,2026-07-06T16:49:22.206Z,DOGEUSDT,long,35,0.08,0.08,10595.920759,12.1853,9255.4226
2026-07-06T15:48:59.925Z,2026-07-06T16:49:22.322Z,ADAUSDT,long,44,0.18,0.18,5489.473725,3.2937,9258.7163
2026-07-06T15:49:02.159Z,2026-07-06T16:49:22.439Z,AVAXUSDT,long,40,6.86,6.97,133.714065,13.9063,9272.6226
2026-07-06T15:49:04.398Z,2026-07-06T16:49:22.555Z,LINKUSDT,long,46,7.95,8.05,132.771547,14.0738,9286.6964
2026-07-06T16:33:48.750Z,2026-07-06T17:34:21.827Z,ETHUSDT,long,42,1794.51,1795.10,0.537626,0.3172,9282.7518
2026-07-06T16:49:21.718Z,2026-07-06T17:50:11.885Z,BTCUSDT,long,42,63642.80,63671.70,0.015177,0.4386,9282.6056
2026-07-06T16:49:26.192Z,2026-07-06T17:50:12.130Z,SOLUSDT,long,41,81.98,81.60,11.610494,-4.4236,9278.1820
2026-07-06T16:49:30.667Z,2026-07-06T17:50:12.367Z,XRPUSDT,long,72,1.15,1.15,1450.453438,-4.3514,9273.8306
2026-07-06T16:49:32.902Z,2026-07-06T17:50:12.486Z,DOGEUSDT,long,40,0.08,0.08,12071.141874,-0.9657,9272.8649
2026-07-06T16:49:35.144Z,2026-07-06T17:50:12.600Z,ADAUSDT,long,34,0.18,0.18,4275.124831,-4.7026,9268.1623
2026-07-06T16:49:37.376Z,2026-07-06T17:50:12.717Z,AVAXUSDT,long,43,6.97,6.91,143.252456,-7.5924,9260.5699
2026-07-06T16:49:39.614Z,2026-07-06T17:50:12.843Z,LINKUSDT,long,42,8.05,8.01,121.028899,-5.8094,9254.7605
2026-07-06T17:04:28.453Z,2026-07-06T18:05:11.996Z,BNBUSDT,long,34,585.07,583.58,1.348637,-2.0095,9250.8077
2026-07-06T17:34:23.981Z,2026-07-06T18:35:11.914Z,ETHUSDT,long,42,1794.95,1790.33,0.543017,-2.5087,9248.2990
2026-07-06T17:50:21.001Z,2026-07-06T18:51:28.575Z,XRPUSDT,long,73,1.15,1.15,1469.073495,-0.4407,9247.8582
2026-07-06T17:50:23.236Z,2026-07-06T18:51:28.697Z,DOGEUSDT,long,36,0.08,0.08,10834.359860,0.7584,9248.6166
2026-07-06T17:50:29.991Z,2026-07-06T18:51:28.812Z,LINKUSDT,long,31,8.01,8.02,89.573654,1.2540,9249.8707
2026-07-06T17:50:21.001Z,2026-07-06T19:46:53.262Z,XRPUSDT,long,73,1.15,1.15,1469.073495,-1.3222,9246.9768
2026-07-06T17:50:23.236Z,2026-07-06T19:46:53.391Z,DOGEUSDT,long,36,0.08,0.08,10834.359860,1.1918,9248.1686
2026-07-06T17:50:29.991Z,2026-07-06T19:46:53.514Z,LINKUSDT,long,31,8.01,8.01,89.573654,0.3583,9248.5269
2026-07-06T20:02:02.784Z,2026-07-06T21:02:32.891Z,XRPUSDT,short,66,1.14,1.14,1335.089179,-1.2016,9246.4097
2026-07-06T21:02:41.915Z,2026-07-06T22:03:10.019Z,XRPUSDT,short,72,1.14,1.15,1455.363537,-12.5161,9231.9519
2026-07-06T21:17:35.180Z,2026-07-06T22:18:09.768Z,ETHUSDT,long,35,1816.34,1814.11,0.445387,-0.9932,9230.4740
2026-07-06T21:17:37.419Z,2026-07-06T22:18:09.881Z,SOLUSDT,long,33,82.81,82.60,9.210762,-1.9158,9228.5582
2026-07-06T22:03:18.891Z,2026-07-06T23:03:37.448Z,XRPUSDT,short,35,1.15,1.15,700.725012,3.2934,9231.8516
2026-07-06T23:03:46.522Z,2026-07-07T00:04:05.650Z,XRPUSDT,short,38,1.15,1.15,763.693750,2.3675,9233.6928
2026-07-07T00:04:14.720Z,2026-07-07T01:04:34.844Z,XRPUSDT,short,67,1.15,1.14,1350.426570,2.7009,9235.0225
2026-07-07T00:49:50.541Z,2026-07-07T01:50:01.494Z,AVAXUSDT,short,32,6.90,6.84,107.062065,6.1025,9240.2662
2026-07-07T01:04:43.912Z,2026-07-07T02:05:01.643Z,XRPUSDT,short,62,1.14,1.14,1251.686335,4.2557,9243.8982
2026-07-07T01:50:17.402Z,2026-07-07T02:50:29.112Z,AVAXUSDT,short,45,6.84,6.82,151.933638,3.6464,9246.2136
2026-07-07T02:05:10.784Z,2026-07-07T03:05:29.274Z,XRPUSDT,short,63,1.14,1.13,1276.893503,10.2151,9254.7645
2026-07-07T02:35:12.975Z,2026-07-07T03:35:29.384Z,DOGEUSDT,short,33,0.08,0.08,10112.047957,2.5280,9256.1125
2026-07-07T02:50:42.776Z,2026-07-07T03:50:58.821Z,ADAUSDT,short,42,0.18,0.18,5357.905210,2.6790,9257.1532
2026-07-07T02:50:45.011Z,2026-07-07T03:50:58.937Z,AVAXUSDT,short,38,6.82,6.79,128.825895,3.0918,9260.2450
2026-07-07T02:50:47.244Z,2026-07-07T03:50:59.055Z,LINKUSDT,short,40,7.92,7.87,116.775345,5.2549,9265.4999
2026-07-07T03:05:38.412Z,2026-07-07T04:05:59.328Z,XRPUSDT,short,85,1.13,1.13,1737.005347,7.2954,9272.3645
2026-07-07T03:35:40.598Z,2026-07-07T04:35:59.576Z,DOGEUSDT,short,86,0.08,0.07,26463.619574,12.7025,9283.0365
2026-07-07T03:50:31.649Z,2026-07-07T04:50:59.248Z,ETHUSDT,short,32,1769.97,1762.54,0.418308,3.1080,9284.8496
2026-07-07T03:51:12.749Z,2026-07-07T04:51:26.905Z,ADAUSDT,short,31,0.18,0.18,3971.660636,4.7660,9289.6155
2026-07-07T04:06:03.811Z,2026-07-07T05:06:27.181Z,SOLUSDT,short,31,80.97,80.85,8.874665,1.0916,9290.7071
2026-07-07T04:06:08.282Z,2026-07-07T05:06:27.318Z,XRPUSDT,short,83,1.13,1.12,1705.457109,5.7986,9296.5057
2026-07-07T04:06:17.249Z,2026-07-07T05:06:27.554Z,LINKUSDT,short,32,7.88,7.86,94.143478,1.7887,9298.2944
2026-07-07T04:36:10.514Z,2026-07-07T05:36:27.290Z,DOGEUSDT,short,93,0.07,0.07,28885.251443,2.5997,9298.9416
2026-07-07T05:06:36.248Z,2026-07-07T06:06:56.880Z,XRPUSDT,short,69,1.12,1.13,1426.245586,-2.2820,9296.6596
2026-07-07T05:21:40.714Z,2026-07-07T06:21:56.999Z,ADAUSDT,short,36,0.18,0.18,4682.483959,-3.2777,9292.6009
2026-07-07T05:21:42.944Z,2026-07-07T06:21:57.120Z,AVAXUSDT,short,35,6.71,6.75,121.250950,-4.4863,9288.1146
2026-07-07T06:07:05.959Z,2026-07-07T07:07:24.872Z,XRPUSDT,short,56,1.13,1.13,1155.890179,-6.9353,9280.5663
2026-07-07T06:37:08.193Z,2026-07-07T07:37:25.006Z,DOGEUSDT,short,44,0.08,0.08,13608.052876,0.8165,9280.7424
2026-07-07T07:07:33.933Z,2026-07-07T08:08:38.136Z,XRPUSDT,short,46,1.13,1.13,942.897007,6.4117,9286.4302
2026-07-07T07:37:36.242Z,2026-07-07T08:38:38.257Z,DOGEUSDT,short,52,0.07,0.07,16086.620165,2.8956,9288.4900
2026-07-07T08:08:47.244Z,2026-07-07T09:09:07.824Z,XRPUSDT,short,60,1.13,1.13,1237.970610,-0.8666,9286.8432
2026-07-07T08:38:49.458Z,2026-07-07T09:39:07.944Z,DOGEUSDT,short,56,0.07,0.07,17384.874364,-0.1738,9285.7639
2026-07-07T09:09:16.921Z,2026-07-07T10:09:47.454Z,XRPUSDT,short,65,1.13,1.13,1340.241582,-1.7423,9282.9909
2026-07-07T09:39:19.125Z,2026-07-07T10:39:47.577Z,DOGEUSDT,short,74,0.07,0.07,22966.127266,0.0000,9282.2250
2026-07-07T10:09:56.732Z,2026-07-07T11:10:38.275Z,XRPUSDT,short,55,1.13,1.12,1132.172470,7.9252,9289.3287
2026-07-07T10:39:58.782Z,2026-07-07T11:40:38.384Z,DOGEUSDT,short,59,0.07,0.07,18303.852791,5.3081,9293.7729
2026-07-07T11:10:47.347Z,2026-07-07T12:11:06.734Z,XRPUSDT,short,62,1.12,1.13,1285.117774,-12.5942,9280.2866
2026-07-07T11:40:49.578Z,2026-07-07T12:41:06.823Z,DOGEUSDT,short,64,0.07,0.08,19957.102023,-10.5773,9269.1804
2026-07-07T12:11:15.776Z,2026-07-07T13:11:36.270Z,XRPUSDT,short,38,1.13,1.12,779.994007,5.8500,9274.5993
2026-07-07T12:41:18.058Z,2026-07-07T13:41:36.273Z,DOGEUSDT,short,31,0.08,0.07,9571.771849,7.4660,9282.0653
2026-07-07T13:41:45.339Z,2026-07-07T14:42:08.015Z,XRPUSDT,short,57,1.12,1.11,1180.450068,11.2143,9290.5509
2026-07-07T13:41:47.572Z,2026-07-07T14:42:08.135Z,DOGEUSDT,short,62,0.07,0.07,19359.401246,6.0014,9296.5523
2026-07-07T14:27:23.767Z,2026-07-07T15:27:38.117Z,AVAXUSDT,short,38,6.70,6.72,131.607525,-3.1586,9290.9954
2026-07-07T14:27:26.013Z,2026-07-07T15:27:38.238Z,LINKUSDT,short,39,7.83,7.95,115.539299,-13.1715,9277.8239
2026-07-07T14:42:17.095Z,2026-07-07T15:42:37.749Z,XRPUSDT,short,93,1.11,1.13,1945.848413,-31.1336,9246.6904
2026-07-07T14:42:19.336Z,2026-07-07T15:42:37.875Z,DOGEUSDT,short,35,0.07,0.07,10993.982873,-10.0045,9236.6858
2026-07-07T14:42:21.577Z,2026-07-07T15:42:37.994Z,ADAUSDT,short,44,0.18,0.18,5825.780175,-6.4084,9230.2775
2026-07-07T15:42:40.131Z,2026-07-07T16:43:25.842Z,ETHUSDT,long,33,1793.82,1802.18,0.424512,3.5489,9230.7670
2026-07-07T15:42:42.368Z,2026-07-07T16:43:25.971Z,SOLUSDT,long,31,81.96,82.16,8.727670,1.7804,9232.5474
2026-07-07T15:42:46.836Z,2026-07-07T16:43:26.087Z,XRPUSDT,short,41,1.13,1.13,839.407825,-2.3503,9230.1971
2026-07-07T15:42:49.077Z,2026-07-07T16:43:26.209Z,DOGEUSDT,short,51,0.07,0.08,15712.044784,-7.3847,9222.8124
2026-07-07T15:57:37.900Z,2026-07-07T16:58:25.811Z,BTCUSDT,long,30,63880.20,63951.10,0.010834,0.7682,9220.6619
2026-07-07T15:58:43.731Z,2026-07-07T16:59:01.693Z,LINKUSDT,long,35,8.00,8.01,100.978486,1.7166,9222.3785
2026-07-07T16:43:30.324Z,2026-07-07T17:44:01.861Z,SOLUSDT,long,40,82.16,82.66,11.225019,5.5788,9226.8646
2026-07-07T16:43:32.559Z,2026-07-07T17:44:01.987Z,BNBUSDT,long,33,585.40,585.66,1.299686,0.3379,9227.2025
2026-07-07T16:43:34.802Z,2026-07-07T17:44:02.105Z,XRPUSDT,long,67,1.13,1.13,1366.827652,-1.3668,9225.8357
2026-07-07T16:43:37.039Z,2026-07-07T17:44:02.219Z,DOGEUSDT,long,71,0.08,0.08,21712.728166,0.8685,9226.7042
2026-07-07T16:59:17.718Z,2026-07-07T17:59:39.698Z,AVAXUSDT,long,35,6.78,6.79,119.073059,1.9052,9227.4883
2026-07-07T16:59:19.970Z,2026-07-07T17:59:39.826Z,LINKUSDT,long,44,8.01,8.01,126.579533,-0.5063,9226.9820
2026-07-07T17:44:10.916Z,2026-07-07T18:44:39.972Z,XRPUSDT,short,37,1.13,1.13,755.885338,1.0582,9228.0402
2026-07-07T17:44:13.153Z,2026-07-07T18:44:40.090Z,DOGEUSDT,short,44,0.08,0.08,13456.392583,3.3641,9231.4043
2026-07-07T18:44:49.086Z,2026-07-07T19:45:19.054Z,XRPUSDT,short,56,1.13,1.12,1145.843255,7.2188,9235.5634
2026-07-07T19:00:30.172Z,2026-07-07T20:01:04.351Z,DOGEUSDT,short,31,0.07,0.07,9622.998920,-3.1756,9231.4319
2026-07-07T19:00:32.430Z,2026-07-07T20:01:04.478Z,ADAUSDT,short,33,0.17,0.18,4353.867772,-6.5308,9224.9011
2026-07-07T19:00:36.924Z,2026-07-07T20:01:04.605Z,LINKUSDT,short,32,7.91,7.92,93.406632,-1.8681,9223.0330
2026-07-07T19:15:21.179Z,2026-07-07T20:16:04.757Z,ETHUSDT,short,33,1777.90,1787.89,0.428268,-4.2784,9217.7031
2026-07-07T19:15:23.417Z,2026-07-07T20:16:04.880Z,SOLUSDT,short,36,80.96,81.38,10.259083,-4.2780,9213.4251
2026-07-07T19:45:27.883Z,2026-07-07T20:46:04.753Z,XRPUSDT,short,69,1.12,1.12,1420.539170,5.2560,9218.6811
2026-07-07T20:01:16.126Z,2026-07-07T21:01:41.470Z,DOGEUSDT,short,76,0.07,0.07,23468.277234,6.3364,9224.0357
